Order Date,Category,Sub-Category,Region,Sales,Profit,Quantity,Year,Month
2014-05-05,Office Supplies,Binders,South,11.88,5.346,2,2014,5
2014-05-05,Office Supplies,Paper,South,35.44,16.6568,1,2014,5
2016-10-27,Office Supplies,Binders,West,67.136,25.176,4,2016,10
2014-11-26,Office Supplies,Binders,West,4.32,1.512,3,2014,11
2014-11-26,Office Supplies,Paper,West,14.94,7.0218,3,2014,11
2014-11-26,Office Supplies,Appliances,West,40.54,11.3512,2,2014,11
2014-11-26,Office Supplies,Binders,West,7.312,2.5592,1,2014,11
2014-12-31,Technology,Phones,West,475.944,59.493,7,2014,12
2016-01-03,Technology,Accessories,Central,30.08,-5.264,2,2016,1
2016-01-03,Technology,Accessories,Central,165.6,-6.21,3,2016,1
2016-01-03,Technology,Phones,Central,180.96,13.572,5,2016,1
2017-08-18,Technology,Accessories,East,23.18,7.6494,2,2017,8
2014-06-04,Furniture,Furnishings,East,56.96,21.0752,2,2014,6
2014-06-04,Office Supplies,Appliances,East,15.56,4.0456,4,2014,6
2014-06-04,Furniture,Bookcases,East,353.568,-44.196,2,2014,6
2014-06-04,Furniture,Furnishings,East,13.96,6.7008,2,2014,6
2017-11-13,Technology,Accessories,West,82.95,29.0325,5,2017,11
2016-01-28,Office Supplies,Art,West,39.68,10.3168,2,2016,1
2016-11-09,Technology,Accessories,West,479.97,177.5889,3,2016,11
2016-09-10,Office Supplies,Labels,West,7.38,3.4686,2,2016,9
2016-09-10,Office Supplies,Binders,West,14.256,4.455,3,2016,9
2016-09-10,Office Supplies,Paper,West,81.98,40.1702,2,2016,9
2016-09-10,Office Supplies,Binders,West,39.624,13.8684,3,2016,9
2017-03-03,Furniture,Tables,West,399.672,-14.9877,7,2017,3
2017-09-08,Office Supplies,Storage,East,65.12,16.9312,4,2017,9
2017-11-06,Furniture,Furnishings,Central,30.56,-19.864,5,2017,11
2017-05-13,Office Supplies,Appliances,South,20.768,2.3364,2,2017,5
2016-11-27,Office Supplies,Storage,West,39.808,3.9808,4,2016,11
2015-11-13,Office Supplies,Binders,South,121.104,-100.92,6,2015,11
2015-11-13,Technology,Accessories,South,111.96,-1.3995,5,2015,11
2015-12-08,Office Supplies,Paper,West,15.696,5.1012,3,2015,12
2015-09-07,Office Supplies,Storage,East,70.26,18.9702,3,2015,9
2015-09-07,Technology,Accessories,East,90.0,16.2,5,2015,9
2015-09-07,Office Supplies,Binders,East,6.096,2.0574,2,2015,9
2015-09-07,Furniture,Tables,East,481.176,-120.294,2,2015,9
2015-09-07,Office Supplies,Fasteners,East,7.24,2.3892,4,2015,9
2016-07-28,Furniture,Bookcases,East,177.45,-78.078,5,2016,7
2016-07-28,Office Supplies,Binders,East,1369.764,-913.176,6,2016,7
2016-07-28,Office Supplies,Appliances,East,9.48,0.711,3,2016,7
2017-08-25,Furniture,Bookcases,East,130.98,-89.0664,2,2017,8
2014-04-30,Office Supplies,Art,South,174.95,45.487,5,2014,4
2014-04-30,Office Supplies,Storage,South,826.0,214.76,5,2014,4
2017-04-27,Furniture,Furnishings,West,139.58,39.0824,7,2017,4
2017-07-23,Technology,Accessories,Central,399.95,143.982,5,2017,7
2014-12-13,Office Supplies,Binders,South,12.39,5.8233,3,2014,12
2017-01-12,Office Supplies,Binders,Central,760.98,-1141.47,5,2017,1
2017-12-02,Office Supplies,Binders,West,67.86,-45.24,6,2017,12
2015-11-08,Office Supplies,Fasteners,South,31.504,11.814,11,2015,11
2015-11-08,Office Supplies,Labels,South,5.04,1.638,1,2015,11
2015-11-08,Office Supplies,Binders,South,39.879,-29.2446,7,2015,11
2015-11-08,Furniture,Furnishings,South,4.712,1.4136,1,2015,11
2016-11-25,Furniture,Chairs,West,194.352,19.4352,3,2016,11
2015-12-05,Furniture,Chairs,South,97.424,10.9602,2,2015,12
2016-07-29,Office Supplies,Storage,South,704.76,26.4285,5,2016,7
2016-07-29,Office Supplies,Binders,South,27.396,-20.0904,3,2016,7
2014-09-13,Office Supplies,Fasteners,West,5.7,2.679,5,2014,9
2014-09-13,Furniture,Furnishings,West,14.19,5.5341,3,2014,9
2014-09-13,Office Supplies,Supplies,West,7.3,2.19,2,2014,9
2014-09-13,Technology,Accessories,West,199.98,75.9924,2,2014,9
2014-09-13,Technology,Accessories,West,144.96,60.8832,4,2014,9
2014-09-13,Technology,Accessories,West,118.0,20.06,2,2014,9
2014-09-13,Office Supplies,Paper,West,48.94,24.47,1,2014,9
2014-09-13,Office Supplies,Appliances,West,22.66,9.7438,2,2014,9
2016-06-21,Office Supplies,Binders,Central,0.836,-1.3376,1,2016,6
2016-09-03,Office Supplies,Paper,East,30.96,11.223,6,2016,9
2017-11-25,Furniture,Bookcases,South,723.92,-81.441,5,2017,11
2015-05-12,Furniture,Furnishings,Central,21.968,-15.9268,4,2015,5
2015-05-12,Technology,Phones,Central,619.152,69.6546,6,2015,5
2015-05-12,Office Supplies,Paper,Central,127.904,41.5688,7,2015,5
2017-03-30,Furniture,Furnishings,West,94.2,39.564,5,2017,3
2016-11-17,Office Supplies,Supplies,West,49.5,13.365,5,2016,11
2016-12-30,Office Supplies,Art,East,16.52,1.652,5,2016,12
2016-12-22,Office Supplies,Binders,West,55.36,19.376,4,2016,12
2016-12-22,Technology,Machines,West,11.56,3.757,1,2016,12
2015-12-20,Office Supplies,Paper,West,17.12,7.704,4,2015,12
2014-12-27,Furniture,Furnishings,East,182.352,-18.2352,3,2014,12
2014-12-27,Office Supplies,Storage,East,118.16,-25.109,2,2014,12
2017-02-16,Office Supplies,Fasteners,Central,18.368,6.1992,2,2017,2
2017-02-16,Furniture,Chairs,Central,600.558,-8.5794,3,2017,2
2017-02-16,Office Supplies,Storage,Central,50.352,-8.1822,3,2017,2
2017-02-16,Office Supplies,Art,Central,28.032,3.504,6,2017,2
2017-02-16,Furniture,Furnishings,Central,7.692,-3.6537,1,2017,2
2017-10-24,Furniture,Tables,Central,517.405,-81.3065,5,2017,10
2016-09-02,Office Supplies,Binders,Central,8.608,-13.3424,8,2016,9
2016-09-02,Technology,Accessories,Central,159.56,33.9065,5,2016,9
2016-12-01,Office Supplies,Appliances,South,2104.55,694.5015,7,2016,12
2016-12-01,Office Supplies,Supplies,South,40.7,11.803,5,2016,12
2014-11-05,Technology,Accessories,South,47.79,16.2486,3,2014,11
2017-11-25,Office Supplies,Art,West,5.16,1.3416,2,2017,11
2016-12-16,Technology,Accessories,West,21.21,4.4541,7,2016,12
2017-11-14,Office Supplies,Storage,East,96.36,25.0536,6,2017,11
2016-06-26,Office Supplies,Supplies,West,231.72,11.586,2,2016,6
2016-06-26,Office Supplies,Fasteners,West,17.9,8.95,5,2016,6
2016-06-26,Office Supplies,Paper,West,12.48,5.616,2,2016,6
2014-12-26,Office Supplies,Art,East,8.016,1.1022,3,2014,12
2016-08-14,Technology,Phones,East,259.896,-56.3108,2,2016,8
2016-08-14,Technology,Phones,East,247.188,-49.4376,2,2016,8
2016-08-14,Technology,Accessories,East,279.96,48.993,5,2016,8
2016-10-24,Technology,Accessories,West,450.0,162.0,5,2016,10
2014-08-23,Office Supplies,Paper,Central,19.44,9.5256,3,2014,8
2017-09-15,Furniture,Tables,West,300.904,11.2839,1,2017,9
2017-06-15,Technology,Phones,South,239.976,26.9973,3,2017,6
2017-06-15,Furniture,Furnishings,South,31.168,9.3504,4,2017,6
2017-06-15,Furniture,Tables,South,120.96,-28.224,2,2017,6
2017-06-15,Technology,Phones,South,2239.936,223.9936,8,2017,6
2017-06-15,Office Supplies,Appliances,South,76.608,6.7032,8,2017,6
2017-06-15,Office Supplies,Storage,South,142.776,17.847,1,2017,6
2017-06-15,Office Supplies,Paper,South,91.36,29.692,5,2017,6
2015-03-01,Office Supplies,Appliances,East,3.552,0.444,2,2015,3
2016-07-23,Technology,Phones,Central,115.136,11.5136,8,2016,7
2014-10-01,Office Supplies,Fasteners,West,4.71,0.0,1,2014,10
2014-09-08,Furniture,Chairs,East,172.764,13.4372,2,2014,9
2014-09-08,Office Supplies,Art,East,3.52,1.6896,2,2014,9
2014-11-16,Technology,Phones,West,79.968,-17.9928,4,2014,11
2014-11-16,Furniture,Bookcases,West,305.9745,25.1979,3,2014,11
2014-11-16,Office Supplies,Storage,West,344.91,10.3473,3,2014,11
2014-03-03,Furniture,Tables,West,626.352,-23.4882,3,2014,3
2015-12-03,Furniture,Bookcases,West,359.499,-29.6058,3,2015,12
2017-07-11,Technology,Phones,West,71.952,5.3964,6,2017,7
2017-07-11,Office Supplies,Binders,West,29.8,9.3125,5,2017,7
2017-11-16,Office Supplies,Binders,East,1.824,-1.3984,1,2017,11
2016-06-12,Office Supplies,Appliances,Central,64.384,-160.96,4,2016,6
2016-06-12,Furniture,Furnishings,Central,6.984,-4.5396,2,2016,6
2016-06-12,Office Supplies,Art,Central,11.264,3.9424,8,2016,6
2016-06-12,Office Supplies,Paper,Central,15.552,5.6376,3,2016,6
2016-06-12,Furniture,Chairs,Central,379.372,-119.2312,2,2016,6
2016-06-12,Office Supplies,Storage,Central,67.536,6.7536,9,2016,6
2016-06-12,Office Supplies,Binders,Central,1.524,-2.667,2,2016,6
2016-12-29,Office Supplies,Paper,South,37.408,13.0928,7,2016,12
2016-12-29,Office Supplies,Paper,South,25.344,8.8704,6,2016,12
2017-03-18,Office Supplies,Art,West,46.2,21.252,4,2017,3
2015-12-27,Technology,Accessories,South,4.728,0.7092,3,2015,12
2015-12-27,Furniture,Furnishings,South,53.352,16.0056,3,2015,12
2015-12-27,Furniture,Bookcases,South,131.104,8.194,2,2015,12
2015-12-27,Office Supplies,Storage,South,22.512,2.2512,3,2015,12
2015-12-27,Technology,Accessories,South,72.744,-12.7302,7,2015,12
2015-07-31,Office Supplies,Supplies,Central,52.59,15.777,3,2015,7
2017-06-27,Office Supplies,Paper,West,19.44,9.3312,3,2017,6
2017-06-27,Furniture,Furnishings,West,126.3,40.416,3,2017,6
2017-06-27,Technology,Accessories,West,1287.45,244.6155,5,2017,6
2014-02-07,Office Supplies,Storage,East,64.96,9.744,4,2014,2
2016-09-04,Office Supplies,Storage,Central,535.41,160.623,3,2016,9
2017-04-06,Office Supplies,Binders,South,8.1,-5.94,5,2017,4
2017-12-08,Office Supplies,Art,East,13.248,3.6432,4,2017,12
2017-12-08,Technology,Phones,East,83.988,-20.997,2,2017,12
2016-07-24,Office Supplies,Art,South,73.2,21.228,5,2016,7
2015-11-09,Office Supplies,Binders,Central,10.74,5.1552,3,2015,11
2015-10-02,Furniture,Furnishings,West,11.032,3.0338,1,2015,10
2015-10-02,Technology,Accessories,West,53.04,-4.641,3,2015,10
2015-11-22,Office Supplies,Art,East,17.12,4.9648,4,2015,11
2015-11-22,Office Supplies,Paper,East,59.94,28.1718,3,2015,11
2017-02-02,Furniture,Furnishings,West,210.58,12.6348,2,2017,2
2017-02-02,Office Supplies,Binders,West,30.96,10.062,2,2017,2
2017-02-02,Technology,Machines,West,239.984,38.9974,2,2017,2
2015-06-16,Office Supplies,Binders,East,3050.376,1143.891,3,2015,6
2015-06-16,Technology,Phones,East,133.98,33.495,2,2015,6
2016-05-05,Office Supplies,Paper,South,93.248,31.4712,4,2016,5
2016-05-05,Technology,Phones,South,177.48,19.9665,3,2016,5
2017-09-09,Office Supplies,Labels,East,17.712,5.9778,6,2017,9
2017-09-09,Office Supplies,Binders,East,4.86,-3.564,3,2017,9
2017-09-09,Office Supplies,Binders,East,6.258,-5.215,2,2017,9
2016-07-22,Office Supplies,Appliances,East,37.68,10.5504,2,2016,7
2016-07-22,Office Supplies,Paper,East,51.84,24.8832,8,2016,7
2016-07-22,Furniture,Furnishings,East,27.42,9.3228,3,2016,7
2016-07-22,Office Supplies,Binders,East,5.4,2.592,3,2016,7
2016-01-31,Office Supplies,Binders,South,1270.99,635.495,1,2016,1
2016-01-31,Office Supplies,Envelopes,South,125.36,58.9192,8,2016,1
2016-12-29,Office Supplies,Storage,West,14.03,4.0687,1,2016,12
2016-12-29,Office Supplies,Supplies,West,27.96,7.2696,2,2016,12
2015-11-21,Office Supplies,Art,Central,5.344,0.7348,2,2015,11
2015-11-21,Office Supplies,Binders,Central,1.696,-2.544,2,2015,11
2015-11-21,Office Supplies,Appliances,Central,24.588,-67.617,3,2015,11
2015-11-21,Office Supplies,Binders,Central,7.98,-13.167,5,2015,11
2015-10-05,Technology,Accessories,East,288.0,57.6,4,2015,10
2016-09-12,Technology,Phones,West,146.952,9.1845,3,2016,9
2016-09-12,Furniture,Chairs,West,83.136,5.196,4,2016,9
2017-09-14,Office Supplies,Appliances,South,942.784,94.2784,4,2017,9
2017-09-14,Office Supplies,Paper,South,74.352,23.235,3,2017,9
2015-02-23,Office Supplies,Appliances,East,26.88,6.72,6,2015,2
2015-02-23,Office Supplies,Binders,East,10.896,3.8136,2,2015,2
2016-12-05,Office Supplies,Art,Central,3.536,0.3094,2,2016,12
2016-07-02,Furniture,Chairs,Central,528.43,0.0,5,2016,7
2016-07-02,Office Supplies,Paper,Central,41.472,14.5152,8,2016,7
2017-12-13,Furniture,Bookcases,East,287.976,7.1994,3,2017,12
2015-03-20,Office Supplies,Storage,West,29.304,2.5641,3,2015,3
2015-03-01,Office Supplies,Art,Central,55.328,6.2244,2,2015,3
2015-03-01,Furniture,Bookcases,Central,1227.9984,-36.1176,6,2015,3
2016-09-15,Office Supplies,Binders,West,20.416,6.6352,4,2016,9
2016-09-15,Furniture,Tables,West,1128.39,259.5297,3,2016,9
2017-03-17,Office Supplies,Labels,South,4.608,1.6704,2,2017,3
2017-05-28,Technology,Phones,West,195.96,19.596,5,2017,5
2017-05-28,Office Supplies,Paper,West,15.552,5.4432,3,2017,5
2017-05-28,Technology,Accessories,West,271.968,54.3936,4,2017,5
2017-06-15,Furniture,Chairs,South,698.352,52.3764,3,2017,6
2017-06-15,Furniture,Bookcases,South,77.728,-3.8864,2,2017,6
2015-09-06,Office Supplies,Binders,South,46.62,21.4452,9,2015,9
2017-03-18,Technology,Phones,Central,537.544,47.0351,7,2017,3
2014-12-19,Office Supplies,Labels,West,14.62,6.8714,2,2014,12
2014-12-19,Office Supplies,Fasteners,West,22.55,8.7945,5,2014,12
2014-12-19,Technology,Phones,West,583.8,72.975,5,2014,12
2014-12-19,Technology,Phones,West,211.168,15.8376,4,2014,12
2016-07-07,Office Supplies,Paper,West,12.96,6.2208,2,2016,7
2016-07-07,Office Supplies,Art,West,45.98,12.8744,2,2016,7
2016-04-06,Technology,Phones,East,1294.75,336.635,5,2016,4
2014-05-08,Technology,Copiers,East,1799.97,239.996,5,2014,5
2017-11-23,Office Supplies,Paper,Central,10.688,3.7408,2,2017,11
2016-11-10,Technology,Phones,Central,221.98,62.1544,2,2016,11
2016-11-10,Furniture,Bookcases,Central,341.96,54.7136,2,2016,11
2014-12-31,Technology,Accessories,East,34.77,11.4741,3,2014,12
2014-12-31,Office Supplies,Labels,East,18.9,8.694,3,2014,12
2017-08-19,Office Supplies,Binders,West,102.72,37.236,3,2017,8
2016-09-12,Furniture,Furnishings,East,40.48,14.5728,2,2016,9
2017-10-26,Office Supplies,Binders,East,33.282,-27.735,3,2017,10
2017-10-26,Technology,Phones,East,118.65,19.775,5,2017,10
2017-10-26,Office Supplies,Labels,East,14.76,4.9815,5,2017,10
2017-05-30,Office Supplies,Paper,West,37.52,18.0096,4,2017,5
2016-03-08,Office Supplies,Appliances,Central,207.144,48.3336,3,2016,3
2016-03-08,Office Supplies,Art,Central,13.9,3.753,5,2016,3
2015-07-26,Furniture,Chairs,West,266.352,13.3176,3,2015,7
2015-11-23,Technology,Phones,East,307.98,89.3142,2,2015,11
2015-11-23,Office Supplies,Paper,East,44.1,20.727,6,2015,11
2015-11-23,Office Supplies,Art,East,13.12,5.6416,4,2015,11
2015-11-23,Office Supplies,Envelopes,East,16.56,7.7832,2,2015,11
2015-11-23,Office Supplies,Paper,East,38.88,18.6624,6,2015,11
2015-11-28,Office Supplies,Paper,Central,335.52,117.432,4,2015,11
2017-11-03,Technology,Copiers,South,959.984,311.9948,2,2017,11
2017-11-03,Office Supplies,Binders,South,4.086,-2.9964,2,2017,11
2017-11-03,Office Supplies,Art,South,55.984,4.1988,2,2017,11
2017-11-03,Office Supplies,Paper,South,10.688,3.7408,2,2017,11
2017-03-21,Office Supplies,Envelopes,East,8.856,2.8782,3,2017,3
2015-12-19,Office Supplies,Labels,East,6.912,2.5056,3,2015,12
2014-04-02,Office Supplies,Paper,Central,26.72,9.352,5,2014,4
2014-04-02,Office Supplies,Paper,Central,33.488,10.465,7,2014,4
2015-06-05,Office Supplies,Paper,Central,10.56,4.752,2,2015,6
2014-10-06,Office Supplies,Storage,Central,386.34,54.0876,2,2014,10
2016-08-21,Office Supplies,Binders,West,33.44,11.704,10,2016,8
2015-11-15,Furniture,Furnishings,South,39.96,14.3856,2,2015,11
2015-06-22,Office Supplies,Binders,East,1217.568,456.588,2,2015,6
2017-09-24,Office Supplies,Storage,South,15.51,3.8775,1,2017,9
2017-09-24,Technology,Phones,South,89.9,25.172,2,2017,9
2017-09-24,Office Supplies,Art,South,14.28,3.7128,4,2017,9
2017-09-24,Office Supplies,Art,South,12.72,4.9608,3,2017,9
2017-09-24,Office Supplies,Labels,South,15.75,7.56,5,2017,9
2014-04-06,Office Supplies,Art,West,70.95,18.447,3,2014,4
2014-04-06,Office Supplies,Binders,West,65.568,23.7684,2,2014,4
2014-04-06,Technology,Accessories,West,299.97,131.9868,3,2014,4
2016-02-09,Technology,Accessories,West,89.97,39.5868,3,2016,2
2016-02-09,Technology,Accessories,West,31.86,11.151,2,2016,2
2014-11-18,Office Supplies,Storage,Central,67.15,16.7875,5,2014,11
2017-12-18,Office Supplies,Binders,East,7.236,-6.03,3,2017,12
2017-12-18,Office Supplies,Fasteners,East,4.824,1.7487,3,2017,12
2017-12-18,Office Supplies,Paper,East,91.36,29.692,5,2017,12
2017-12-18,Office Supplies,Appliances,East,130.112,13.0112,2,2017,12
2015-07-02,Technology,Phones,South,74.24,8.352,1,2015,7
2015-07-02,Furniture,Furnishings,South,159.84,45.954,10,2015,7
2015-07-02,Office Supplies,Binders,South,2.892,-2.3136,2,2015,7
2015-07-02,Office Supplies,Paper,South,9.392,3.2872,2,2015,7
2014-10-08,Office Supplies,Paper,East,123.92,55.764,4,2014,10
2015-09-22,Office Supplies,Supplies,East,55.6,6.255,5,2015,9
2015-09-22,Technology,Accessories,East,617.976,-7.7247,3,2015,9
2017-12-24,Office Supplies,Binders,West,21.312,7.992,3,2017,12
2017-10-13,Technology,Accessories,West,209.94,39.8886,6,2017,10
2017-10-13,Technology,Phones,West,31.984,-7.996,2,2017,10
2017-10-13,Office Supplies,Binders,West,5083.96,1906.485,5,2017,10
2017-08-20,Technology,Phones,South,35.96,3.596,1,2017,8
2015-09-11,Office Supplies,Labels,East,31.05,14.904,3,2015,9
2015-09-11,Furniture,Furnishings,East,8.92,3.9248,4,2015,9
2015-09-11,Office Supplies,Binders,East,209.6,96.416,4,2015,9
2015-09-11,Office Supplies,Appliances,East,111.04,29.9808,4,2015,9
2015-09-11,Office Supplies,Paper,East,38.88,18.6624,6,2015,9
2015-12-20,Office Supplies,Appliances,South,36.27,10.881,3,2015,12
2014-09-20,Furniture,Bookcases,Central,493.43,-70.49,5,2014,9
2014-09-20,Technology,Phones,Central,11.12,3.475,2,2014,9
2016-11-04,Technology,Machines,West,686.4,77.22,2,2016,11
2017-12-01,Office Supplies,Binders,West,15.92,5.373,5,2017,12
2017-12-01,Furniture,Furnishings,West,70.68,31.0992,12,2017,12
2017-12-01,Office Supplies,Storage,West,541.24,5.4124,4,2017,12
2014-10-10,Technology,Machines,East,101.994,-71.3958,2,2014,10
2014-10-10,Office Supplies,Binders,East,18.264,-13.3936,2,2014,10
2017-11-14,Office Supplies,Binders,Central,21.99,-32.985,5,2017,11
2016-08-13,Office Supplies,Supplies,Central,185.376,-34.758,2,2016,8
2016-08-13,Office Supplies,Appliances,Central,58.924,-153.2024,1,2016,8
2017-09-17,Technology,Machines,East,480.0,225.6,4,2017,9
2017-09-17,Office Supplies,Storage,East,34.05,9.534,3,2017,9
2015-03-23,Office Supplies,Paper,West,192.72,92.5056,11,2015,3
2015-03-23,Technology,Accessories,West,239.97,86.3892,3,2015,3
2016-06-30,Technology,Accessories,Central,50.12,-0.6265,7,2016,6
2017-10-20,Technology,Phones,South,15.984,1.3986,2,2017,10
2017-10-20,Office Supplies,Paper,South,14.352,4.485,3,2017,10
2014-08-25,Office Supplies,Binders,East,6.528,-4.5696,4,2014,8
2014-08-25,Office Supplies,Binders,East,2.862,-2.2896,3,2014,8
2014-08-25,Office Supplies,Binders,East,20.856,-16.6848,8,2014,8
2014-07-27,Office Supplies,Storage,West,276.28,0.0,2,2014,7
2017-12-01,Furniture,Furnishings,West,629.64,107.0388,9,2017,12
2016-10-17,Technology,Phones,Central,449.97,220.4853,3,2016,10
2016-10-17,Office Supplies,Appliances,Central,1927.59,751.7601,7,2016,10
2016-09-16,Furniture,Chairs,South,121.78,30.445,2,2016,9
2015-12-01,Furniture,Chairs,West,2676.672,267.6672,9,2015,12
2014-08-05,Furniture,Tables,Central,489.23,41.934,2,2014,8
2016-08-15,Furniture,Furnishings,West,312.03,43.6842,3,2016,8
2016-08-15,Office Supplies,Storage,West,17.94,3.0498,3,2016,8
2016-08-15,Technology,Phones,West,165.6,10.35,3,2016,8
2016-08-15,Office Supplies,Paper,West,37.52,18.0096,4,2016,8
2015-08-07,Technology,Phones,South,494.97,148.491,3,2015,8
2015-08-07,Office Supplies,Labels,South,25.06,11.7782,2,2015,8
2016-05-31,Furniture,Furnishings,Central,32.064,-12.8256,3,2016,5
2016-05-31,Office Supplies,Paper,Central,18.496,6.7048,4,2016,5
2016-05-31,Furniture,Chairs,Central,191.079,-38.2158,3,2016,5
2016-05-31,Office Supplies,Paper,Central,10.368,3.6288,2,2016,5
2016-07-01,Office Supplies,Labels,East,30.53,14.0438,1,2016,7
2016-07-01,Technology,Accessories,East,30.84,6.168,3,2016,7
2016-07-01,Office Supplies,Paper,East,75.06,33.777,9,2016,7
2016-12-18,Technology,Phones,West,66.976,6.6976,7,2016,12
2015-01-26,Office Supplies,Paper,West,182.72,84.0512,8,2015,1
2017-10-28,Office Supplies,Labels,East,21.93,10.3071,3,2017,10
2017-11-04,Technology,Accessories,South,95.976,15.5961,3,2017,11
2017-11-04,Technology,Phones,South,143.928,-32.3838,9,2017,11
2017-11-04,Office Supplies,Binders,South,3.564,-2.97,2,2017,11
2017-11-04,Office Supplies,Labels,South,4.928,1.7248,2,2017,11
2016-05-09,Office Supplies,Storage,Central,856.656,107.082,6,2016,5
2016-05-09,Office Supplies,Binders,Central,13.184,-20.4352,4,2016,5
2016-05-09,Office Supplies,Appliances,Central,48.784,-131.7168,4,2016,5
2016-05-09,Office Supplies,Paper,Central,76.64,26.824,2,2016,5
2016-05-09,Office Supplies,Binders,Central,18.528,-27.792,6,2016,5
2014-04-02,Furniture,Furnishings,South,177.68,46.1968,2,2014,4
2014-04-28,Technology,Accessories,East,159.98,57.5928,2,2014,4
2016-10-04,Technology,Phones,South,52.68,19.755,3,2016,10
2016-10-04,Furniture,Furnishings,South,11.568,2.6028,3,2016,10
2017-06-11,Office Supplies,Binders,South,4.572,-3.81,4,2017,6
2016-01-30,Technology,Phones,Central,1439.968,143.9968,4,2016,1
2016-01-30,Office Supplies,Binders,Central,1.728,-2.6784,3,2016,1
2016-01-30,Furniture,Tables,Central,626.1,-538.446,3,2016,1
2015-09-27,Office Supplies,Art,West,99.2,25.792,5,2015,9
2015-04-13,Furniture,Tables,Central,609.98,-113.282,4,2015,4
2015-04-13,Furniture,Tables,Central,211.372,-45.294,2,2015,4
2015-04-13,Technology,Phones,Central,239.976,17.9982,3,2015,4
2017-12-18,Furniture,Furnishings,Central,99.95,22.9885,5,2017,12
2017-12-18,Technology,Accessories,Central,29.34,10.8558,3,2017,12
2016-03-14,Furniture,Furnishings,Central,16.74,4.3524,2,2016,3
2017-08-27,Office Supplies,Paper,East,12.672,3.96,3,2017,8
2017-08-27,Technology,Accessories,East,1119.888,209.979,14,2017,8
2015-12-17,Office Supplies,Art,West,204.85,53.261,5,2015,12
2015-12-17,Technology,Phones,West,135.984,16.998,2,2015,12
2015-12-17,Office Supplies,Art,West,16.4,7.052,5,2015,12
2015-12-17,Office Supplies,Binders,West,92.96,31.374,2,2015,12
2014-08-22,Office Supplies,Supplies,South,7.632,-1.8126,3,2014,8
2016-11-03,Office Supplies,Binders,West,4.158,-3.465,7,2016,11
2016-11-03,Technology,Machines,West,179.991,-251.9874,3,2016,11
2017-10-10,Furniture,Chairs,Central,239.358,-47.8716,3,2017,10
2014-12-07,Office Supplies,Paper,West,164.88,80.7912,3,2014,12
2014-11-15,Office Supplies,Supplies,West,10.95,3.285,3,2014,11
2017-12-24,Office Supplies,Paper,East,19.44,9.3312,3,2017,12
2017-12-24,Office Supplies,Binders,East,12.3,6.15,5,2017,12
2014-12-24,Office Supplies,Appliances,West,13.97,3.6322,1,2014,12
2017-12-22,Furniture,Tables,South,934.956,-249.3216,6,2017,12
2017-12-22,Technology,Accessories,South,46.864,7.6154,2,2017,12
2017-12-22,Office Supplies,Storage,South,26.16,1.962,3,2017,12
2017-12-22,Office Supplies,Art,South,23.128,2.891,7,2017,12
2017-12-22,Office Supplies,Appliances,South,59.24,16.291,5,2017,12
2014-08-08,Furniture,Bookcases,South,155.456,-7.7728,4,2014,8
2014-09-20,Office Supplies,Paper,West,8.56,3.852,2,2014,9
2017-12-25,Furniture,Furnishings,South,21.0,5.775,3,2017,12
2017-12-25,Technology,Machines,South,120.0,-7.2,2,2017,12
2017-11-25,Technology,Phones,Central,299.96,37.495,5,2017,11
2017-11-25,Office Supplies,Appliances,Central,67.84,-179.776,5,2017,11
2017-11-25,Furniture,Chairs,Central,853.93,-24.398,5,2017,11
2017-11-25,Office Supplies,Art,Central,18.688,3.7376,4,2017,11
2016-11-05,Furniture,Furnishings,South,273.96,71.2296,2,2016,11
2016-11-05,Technology,Accessories,South,89.97,18.8937,3,2016,11
2016-11-05,Furniture,Furnishings,South,756.8,75.68,5,2016,11
2017-11-06,Office Supplies,Binders,Central,1.248,-1.9344,2,2017,11
2016-11-03,Technology,Accessories,East,72.0,14.4,1,2016,11
2016-11-03,Furniture,Chairs,East,470.155,-13.433,7,2016,11
2014-12-30,Office Supplies,Storage,South,39.128,-8.8038,1,2014,12
2017-12-02,Office Supplies,Art,East,19.728,1.7262,9,2017,12
2017-12-02,Technology,Phones,East,151.188,-25.198,2,2017,12
2017-03-24,Furniture,Chairs,East,271.764,60.392,2,2017,3
2014-11-19,Technology,Accessories,East,47.496,-1.1874,1,2014,11
2017-04-25,Furniture,Bookcases,West,344.981,28.4102,7,2017,4
2017-11-23,Office Supplies,Paper,Central,36.288,12.7008,7,2017,11
2017-11-23,Office Supplies,Paper,Central,78.304,29.364,2,2017,11
2017-11-23,Furniture,Tables,Central,127.785,-31.0335,1,2017,11
2017-11-23,Office Supplies,Binders,Central,6.104,-9.156,2,2017,11
2014-11-03,Office Supplies,Binders,East,5.76,2.8224,2,2014,11
2015-10-19,Office Supplies,Binders,Central,1.72,-2.838,1,2015,10
2014-02-06,Office Supplies,Binders,Central,8.952,-14.7708,2,2014,2
2016-03-06,Office Supplies,Appliances,Central,2.334,-6.3018,3,2016,3
2016-03-06,Office Supplies,Binders,Central,1.728,-2.7648,4,2016,3
2016-03-06,Furniture,Furnishings,Central,159.04,-194.824,5,2016,3
2016-03-06,Furniture,Tables,Central,145.98,-99.2664,2,2016,3
2015-12-03,Furniture,Furnishings,South,77.952,12.6672,3,2015,12
2015-12-03,Office Supplies,Binders,South,95.97,-73.577,5,2015,12
2015-12-03,Technology,Phones,South,105.584,9.2386,2,2015,12
